ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,rent_lag1,rent_lag1_lower,rent_lag1_upper,rent_lag3,rent_lag3_lower,rent_lag3_upper,unemployment_rate,unemployment_rate_lower,unemployment_rate_upper,yearly,yearly_lower,yearly_upper,zorf_growth_pct,zorf_growth_pct_lower,zorf_growth_pct_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2019-09-30,1158.6993010483393,1229.6615870922708,1487.991122333518,1158.6993010483393,1158.6993010483393,194.1060115572889,194.1060115572889,194.1060115572889,177.5256387142903,177.5256387142903,177.5256387142903,1574.5239365124878,1574.5239365124878,1574.5239365124878,-583.6690331626253,-583.6690331626253,-583.6690331626253,-813.3292646355723,-813.3292646355723,-813.3292646355723,16.58037284299861,16.58037284299861,16.58037284299861,0.0,0.0,0.0,0.0,0.0,0.0,1352.8053126056282
2019-10-31,1160.422453083677,1224.6160414061744,1493.3191585171057,1160.422453083677,1160.422453083677,202.57784020254186,202.57784020254186,202.57784020254186,183.16178421139017,183.16178421139017,183.16178421139017,1583.4800873725674,1583.4800873725674,1583.4800873725674,-586.989038525605,-586.989038525605,-586.989038525605,-813.3292646355723,-813.3292646355723,-813.3292646355723,19.416055991151694,19.416055991151694,19.416055991151694,0.0,0.0,0.0,0.0,0.0,0.0,1363.000293286219
2019-11-30,1162.090019569488,1233.9796907696275,1497.675411787391,1162.090019569488,1162.090019569488,209.8420556994126,209.8420556994126,209.8420556994126,188.82998903015002,188.82998903015002,188.82998903015002,1592.4871822903197,1592.4871822903197,1592.4871822903197,-590.3279286245975,-590.3279286245975,-590.3279286245975,-813.3292646355723,-813.3292646355723,-813.3292646355723,21.012066669262623,21.012066669262623,21.012066669262623,0.0,0.0,0.0,0.0,0.0,0.0,1371.9320752689007
2019-12-31,1164.020092969705,1257.6948555788717,1518.086886823256,1164.020092969705,1164.020092969705,218.15586404453967,218.15586404453967,218.15586404453967,194.53043552925845,194.53043552925845,194.53043552925845,1601.545511043915,1601.545511043915,1601.545511043915,-593.6858108790843,-593.6858108790843,-593.6858108790843,-813.3292646355723,-813.3292646355723,-813.3292646355723,23.625428515281232,23.625428515281232,23.625428515281232,0.0,0.0,0.0,0.0,0.0,0.0,1382.1759570142447
2020-01-31,1165.950166369922,1205.003086427312,1485.5872705208583,1165.950166369922,1165.950166369922,180.26616427168915,180.26616427168915,180.26616427168915,200.26330710469105,200.26330710469105,200.26330710469105,1610.65536505983,1610.65536505983,1610.65536505983,-597.0627933195668,-597.0627933195668,-597.0627933195668,-813.3292646355723,-813.3292646355723,-813.3292646355723,-19.99714283300187,-19.99714283300187,-19.99714283300187,0.0,0.0,0.0,0.0,0.0,0.0,1346.2163306416112
2020-02-29,1167.7557189056088,1230.4131427009638,1491.140589686587,1167.7557189056088,1167.7557189056088,190.35722987807475,190.35722987807475,190.35722987807475,206.0287881956097,206.0287881956097,206.0287881956097,1619.8170374222227,1619.8170374222227,1619.8170374222227,-600.4589845910407,-600.4589845910407,-600.4589845910407,-813.3292646355723,-813.3292646355723,-813.3292646355723,-15.671558317534942,-15.671558317534942,-15.671558317534942,0.0,0.0,0.0,0.0,0.0,0.0,1358.1129487836836
2020-03-31,1169.685792305826,1217.1873292133582,1487.781986713049,1169.685792305826,1169.685792305826,192.15550802881683,192.15550802881683,192.15550802881683,211.82706429029702,211.82706429029702,211.82706429029702,1629.0308228823626,1629.0308228823626,1629.0308228823626,-603.8744939564933,-603.8744939564933,-603.8744939564933,-813.3292646355723,-813.3292646355723,-813.3292646355723,-19.671556261480188,-19.671556261480188,-19.671556261480188,0.0,0.0,0.0,0.0,0.0,0.0,1361.8413003346427
2020-04-30,1171.758468267474,1253.2347455768104,1504.019049739684,1171.758468267474,1171.758468267474,200.3745819922319,200.3745819922319,200.3745819922319,217.65832193212228,217.65832193212228,217.65832193212228,1638.2970178681117,1638.2970178681117,1638.2970178681117,-607.309431300417,-607.309431300417,-607.309431300417,-813.3292646355723,-813.3292646355723,-813.3292646355723,-17.283739939890364,-17.283739939890364,-17.283739939890364,0.0,0.0,0.0,0.0,0.0,0.0,1372.133050259706
2020-05-31,1173.9002334278432,1244.0461483753895,1510.1425789592117,1173.9002334278432,1173.9002334278432,209.74254951801382,209.74254951801382,209.74254951801382,223.52274872554534,223.52274872554534,223.52274872554534,1647.6159204934634,1647.6159204934634,1647.6159204934634,-610.7639071323458,-610.7639071323458,-610.7639071323458,-813.3292646355723,-813.3292646355723,-813.3292646355723,-13.780199207531494,-13.780199207531494,-13.780199207531494,0.0,0.0,0.0,0.0,0.0,0.0,1383.642782945857
2020-06-30,1175.972909389491,1258.1605059192048,1525.3206639299538,1175.972909389491,1175.972909389491,221.4976622674222,221.4976622674222,221.4976622674222,229.42053334215035,229.42053334215035,229.42053334215035,1656.9878305681323,1656.9878305681323,1656.9878305681323,-614.2380325904096,-614.2380325904096,-614.2380325904096,-813.3292646355723,-813.3292646355723,-813.3292646355723,-7.922871074728143,-7.922871074728143,-7.922871074728143,0.0,0.0,0.0,0.0,0.0,0.0,1397.470571656913
2020-07-31,1178.1146745498604,1268.5474759844926,1531.8290348769085,1178.1146745498604,1178.1146745498604,235.8322645076453,235.8322645076453,235.8322645076453,235.35186552671598,235.35186552671598,235.35186552671598,1666.413049607199,1666.413049607199,1666.413049607199,-617.7319194449107,-617.7319194449107,-617.7319194449107,-813.3292646355723,-813.3292646355723,-813.3292646355723,0.48039898092931327,0.48039898092931327,0.48039898092931327,0.0,0.0,0.0,0.0,0.0,0.0,1413.9469390575057
2020-08-31,1180.2564397102299,1301.8396275075802,1566.4946569883482,1180.2564397102299,1180.2564397102299,253.37630627770466,253.37630627770466,253.37630627770466,241.31693610332195,241.31693610332195,241.31693610332195,1675.891880840813,1675.891880840813,1675.891880840813,-621.2456801019188,-621.2456801019188,-621.2456801019188,-813.3292646355723,-813.3292646355723,-813.3292646355723,12.0593701743827,12.0593701743827,12.0593701743827,0.0,0.0,0.0,0.0,0.0,0.0,1433.6327459879344
2020-09-30,1182.5325587009056,1317.4622519946895,1584.9064551975362,1182.5325587009056,1182.5325587009056,264.07124459064227,264.07124459064227,264.07124459064227,247.3159369814853,247.3159369814853,247.3159369814853,1685.4246292239457,1685.4246292239457,1685.4246292239457,-624.779427606888,-624.779427606888,-624.779427606888,-813.3292646355723,-813.3292646355723,-813.3292646355723,16.755307609156976,16.755307609156976,16.755307609156976,0.0,0.0,0.0,0.0,0.0,0.0,1446.6038032915478
2020-10-31,1184.8845483246043,1320.852552416735,1599.2638797653697,1184.8845483246043,1184.8845483246043,272.56796401719123,272.56796401719123,272.56796401719123,253.3490611623359,253.3490611623359,253.3490611623359,1695.011601446202,1695.011601446202,1695.011601446202,-628.3332756482938,-628.3332756482938,-628.3332756482938,-813.3292646355723,-813.3292646355723,-813.3292646355723,19.218902854855358,19.218902854855358,19.218902854855358,0.0,0.0,0.0,0.0,0.0,0.0,1457.4525123417957
2020-11-30,1187.16066731528,1331.9314307395716,1597.1514555226306,1187.16066731528,1187.16066731528,280.30254862784113,280.30254862784113,280.30254862784113,259.416502744827,259.416502744827,259.416502744827,1704.6531059416893,1704.6531059416893,1704.6531059416893,-631.9073385612901,-631.9073385612901,-631.9073385612901,-813.3292646355723,-813.3292646355723,-813.3292646355723,20.886045883014106,20.886045883014106,20.886045883014106,0.0,0.0,0.0,0.0,0.0,0.0,1467.4632159431212
2020-12-31,1189.5126569389786,1355.8001496535187,1603.7539024976545,1189.5126569389786,1189.5126569389786,289.75500591650524,289.75500591650524,289.75500591650524,265.51845693197725,265.51845693197725,265.51845693197725,1714.3494528989374,1714.3494528989374,1714.3494528989374,-635.5017313313879,-635.5017313313879,-635.5017313313879,-813.3292646355723,-813.3292646355723,-813.3292646355723,24.236548984528017,24.236548984528017,24.236548984528017,0.0,0.0,0.0,0.0,0.0,0.0,1479.2676628554839
2021-01-31,1192.0344653417244,1316.7392859036372,1576.4012078270694,1192.0344653417244,1192.0344653417244,250.62319480509422,250.62319480509422,250.62319480509422,271.6551200371527,271.6551200371527,271.6551200371527,1724.1009542708796,1724.1009542708796,1724.1009542708796,-639.1165695981547,-639.1165695981547,-639.1165695981547,-813.3292646355723,-813.3292646355723,-813.3292646355723,-21.031925232058498,-21.031925232058498,-21.031925232058498,0.0,0.0,0.0,0.0,0.0,0.0,1442.6576601468187
2021-02-28,1194.3122277700108,1324.2223580011396,1587.2394158763495,1194.3122277700108,1194.3122277700108,262.24575030943896,262.24575030943896,262.24575030943896,277.82668949038276,277.82668949038276,277.82668949038276,1733.90792378489,1733.90792378489,1733.90792378489,-642.751969658935,-642.751969658935,-642.751969658935,-813.3292646355723,-813.3292646355723,-813.3292646355723,-15.580939180943789,-15.580939180943789,-15.580939180943789,0.0,0.0,0.0,0.0,0.0,0.0,1456.5579780794499
2021-03-31,1196.8340361727567,1326.4329860898197,1597.4917060794357,1196.8340361727567,1196.8340361727567,264.38450885933884,264.38450885933884,264.38450885933884,284.0333638447098,284.0333638447098,284.0333638447098,1743.7706769528738,1743.7706769528738,1743.7706769528738,-646.4080484725918,-646.4080484725918,-646.4080484725918,-813.3292646355723,-813.3292646355723,-813.3292646355723,-19.648854985371045,-19.648854985371045,-19.648854985371045,0.0,0.0,0.0,0.0,0.0,0.0,1461.2185450320956
2021-04-30,1199.2744959173492,1336.1216066406766,1603.8603622556807,1199.2744959173492,1199.2744959173492,272.8162056364228,272.8162056364228,272.8162056364228,290.2753427825795,290.2753427825795,290.2753427825795,1753.689531081421,1753.689531081421,1753.689531081421,-650.084923663269,-650.084923663269,-650.084923663269,-813.3292646355723,-813.3292646355723,-813.3292646355723,-17.459137146156674,-17.459137146156674,-17.459137146156674,0.0,0.0,0.0,0.0,0.0,0.0,1472.090701553772
2021-05-31,1201.91189466477,1345.2820077675415,1612.4300235406579,1201.91189466477,1201.91189466477,282.7512943471515,282.7512943471515,282.7512943471515,296.5528271222642,296.5528271222642,296.5528271222642,1763.6648052820128,1763.6648052820128,1763.6648052820128,-653.7827135241763,-653.7827135241763,-653.7827135241763,-813.3292646355723,-813.3292646355723,-813.3292646355723,-13.8015327751127,-13.8015327751127,-13.8015327751127,0.0,0.0,0.0,0.0,0.0,0.0,1484.6631890119215
2021-06-30,1204.464216033242,1366.4732422327922,1637.4372743167162,1204.464216033242,1204.464216033242,294.86803305142377,294.86803305142377,294.86803305142377,302.8660188243234,302.8660188243234,302.8660188243234,1773.69682048129,1773.69682048129,1773.69682048129,-657.5015370213941,-657.5015370213941,-657.5015370213941,-813.3292646355723,-813.3292646355723,-813.3292646355723,-7.997985772899646,-7.997985772899646,-7.997985772899646,0.0,0.0,0.0,0.0,0.0,0.0,1499.3322490846658
2021-07-31,1207.101614780663,1379.300376113816,1646.9132756973172,1207.101614780663,1207.101614780663,309.64779864382814,309.64779864382814,309.64779864382814,309.215120998101,309.215120998101,309.215120998101,1783.7858994313754,1783.7858994313754,1783.7858994313754,-661.2415137977022,-661.2415137977022,-661.2415137977022,-813.3292646355723,-813.3292646355723,-813.3292646355723,0.4326776457271781,0.4326776457271781,0.4326776457271781,0.0,0.0,0.0,0.0,0.0,0.0,1516.7494134244912
2021-08-31,1209.7390135280841,1413.5803741514565,1661.6958260333977,1209.7390135280841,1209.7390135280841,327.60987329411756,327.60987329411756,327.60987329411756,315.6003379082606,315.6003379082606,315.6003379082606,1793.9323667202605,1793.9323667202605,1793.9323667202605,-665.0027641764275,-665.0027641764275,-665.0027641764275,-813.3292646355723,-813.3292646355723,-813.3292646355723,12.009535385856925,12.009535385856925,12.009535385856925,0.0,0.0,0.0,0.0,0.0,0.0,1537.3488868222016
2021-09-30,1212.3520597248832,1423.2214362701013,1682.9065585051087,1212.3520597248832,1212.3520597248832,338.71836512830475,338.71836512830475,338.71836512830475,322.02187498135675,322.02187498135675,322.02187498135675,1804.1365487822452,1804.1365487822452,1804.1365487822452,-668.7854091653161,-668.7854091653161,-668.7854091653161,-813.3292646355723,-813.3292646355723,-813.3292646355723,16.696490146948005,16.696490146948005,16.696490146948005,0.0,0.0,0.0,0.0,0.0,0.0,1551.070424853188
2021-10-31,1215.052207461576,1426.8412529852592,1696.4931847121507,1215.052207461576,1215.052207461576,347.76466531614386,347.76466531614386,347.76466531614386,328.4799388124437,328.4799388124437,328.4799388124437,1814.3987739084419,1814.3987739084419,1814.3987739084419,-672.5895704604258,-672.5895704604258,-672.5895704604258,-813.3292646355723,-813.3292646355723,-813.3292646355723,19.284726503700153,19.284726503700153,19.284726503700153,0.0,0.0,0.0,0.0,0.0,0.0,1562.81687277772
2021-11-30,1217.6652536583751,1442.7824149691585,1701.5772594587802,1217.6652536583751,1217.6652536583751,355.90712224970855,355.90712224970855,355.90712224970855,334.9747371717235,334.9747371717235,334.9747371717235,1824.7193722573377,1824.7193722573377,1824.7193722573377,-676.4153704500419,-676.4153704500419,-676.4153704500419,-813.3292646355723,-813.3292646355723,-813.3292646355723,20.932385077985035,20.932385077985035,20.932385077985035,0.0,0.0,0.0,0.0,0.0,0.0,1573.5723759080838
2021-12-31,1220.3654013950677,1457.6308369538192,1722.350391699948,1220.3654013950677,1220.3654013950677,365.5442801418467,365.5442801418467,365.5442801418467,341.5064790112276,341.5064790112276,341.5064790112276,1835.0986758654137,1835.0986758654137,1835.0986758654137,-680.262932218614,-680.262932218614,-680.262932218614,-813.3292646355723,-813.3292646355723,-813.3292646355723,24.03780113061908,24.03780113061908,24.03780113061908,0.0,0.0,0.0,0.0,0.0,0.0,1585.9096815369144
2022-01-31,1223.1009624767917,1420.7274197286242,1680.6718420157188,1223.1009624767917,1223.1009624767917,327.37413977849855,327.37413977849855,327.37413977849855,348.0753744715418,348.0753744715418,348.0753744715418,1845.5370186578307,1845.5370186578307,1845.5370186578307,-684.1323795507167,-684.1323795507167,-684.1323795507167,-813.3292646355723,-813.3292646355723,-813.3292646355723,-20.701234693043265,-20.701234693043265,-20.701234693043265,0.0,0.0,0.0,0.0,0.0,0.0,1550.4751022552903
2022-02-28,1225.5717918409298,1437.8979287970785,1691.966971159749,1225.5717918409298,1225.5717918409298,339.1865894894868,339.1865894894868,339.1865894894868,354.6816348885659,354.6816348885659,354.6816348885659,1856.0347364591694,1856.0347364591694,1856.0347364591694,-688.0238369350311,-688.0238369350311,-688.0238369350311,-813.3292646355723,-813.3292646355723,-813.3292646355723,-15.495045399079066,-15.495045399079066,-15.495045399079066,0.0,0.0,0.0,0.0,0.0,0.0,1564.7583813304166
2022-03-31,1228.3073529226538,1434.6103872526473,1700.7681103901718,1228.3073529226538,1228.3073529226538,341.69582826155346,341.69582826155346,341.69582826155346,361.32547280031355,361.32547280031355,361.32547280031355,1866.5921670042367,1866.5921670042367,1866.5921670042367,-691.9374295683509,-691.9374295683509,-691.9374295683509,-813.3292646355723,-813.3292646355723,-813.3292646355723,-19.629644538760115,-19.629644538760115,-19.629644538760115,0.0,0.0,0.0,0.0,0.0,0.0,1570.0031811842073
2022-04-30,1230.954670098516,1454.9463974619953,1718.7808444945736,1230.954670098516,1230.954670098516,350.37190727924565,350.37190727924565,350.37190727924565,368.0071019537485,368.0071019537485,368.0071019537485,1877.20964994893,1877.20964994893,1877.20964994893,-695.8732833596093,-695.8732833596093,-695.8732833596093,-813.3292646355723,-813.3292646355723,-813.3292646355723,-17.635194674502866,-17.635194674502866,-17.635194674502866,0.0,0.0,0.0,0.0,0.0,0.0,1581.3265773777616
2022-05-31,1233.6902146764628,1464.2000811378432,1728.8653984577004,1233.6902146764628,1233.6902146764628,360.9058391577041,360.9058391577041,360.9058391577041,374.72673731166316,374.72673731166316,374.72673731166316,1887.887526881166,1887.887526881166,1887.887526881166,-699.8315249339306,-699.8315249339306,-699.8315249339306,-813.3292646355723,-813.3292646355723,-813.3292646355723,-13.820898153959014,-13.820898153959014,-13.820898153959014,0.0,0.0,0.0,0.0,0.0,0.0,1594.596053834167
2022-06-30,1236.3375158809274,1476.9902356922075,1736.9975992898753,1236.3375158809274,1236.3375158809274,373.4127653181614,373.4127653181614,373.4127653181614,381.4845950595931,381.4845950595931,381.4845950595931,1898.6261413318684,1898.6261413318684,1898.6261413318684,-703.812281636703,-703.812281636703,-703.812281636703,-813.3292646355723,-813.3292646355723,-813.3292646355723,-8.071829741431753,-8.071829741431753,-8.071829741431753,0.0,0.0,0.0,0.0,0.0,0.0,1609.750281199089
2022-07-31,1239.0730604588741,1502.8849563155236,1764.6660122885123,1239.0730604588741,1239.0730604588741,388.6670976618049,388.6670976618049,388.6670976618049,388.2808926127733,388.2808926127733,388.2808926127733,1909.4258387860227,1909.4258387860227,1909.4258387860227,-707.815681537677,-707.815681537677,-707.815681537677,-813.3292646355723,-813.3292646355723,-813.3292646355723,0.3862050490315343,0.3862050490315343,0.3862050490315343,0.0,0.0,0.0,0.0,0.0,0.0,1627.740158120679
2022-08-31,1241.8086050368208,1515.5259926905526,1783.3888555495316,1241.8086050368208,1241.8086050368208,407.07433813086016,407.07433813086016,407.07433813086016,395.11584862313276,395.11584862313276,395.11584862313276,1920.286966693789,1920.286966693789,1920.286966693789,-711.8418534350841,-711.8418534350841,-711.8418534350841,-813.3292646355723,-813.3292646355723,-813.3292646355723,11.958489507727325,11.958489507727325,11.958489507727325,0.0,0.0,0.0,0.0,0.0,0.0,1648.8829431676809
2022-09-30,1244.4559062412854,1525.5533598783684,1790.6649375445095,1244.4559062412854,1244.4559062412854,418.6278605975893,418.6278605975893,418.6278605975893,401.9896829863266,401.9896829863266,401.9896829863266,1931.2098744816808,1931.2098744816808,1931.2098744816808,-715.8909268597819,-715.8909268597819,-715.8909268597819,-813.3292646355723,-813.3292646355723,-813.3292646355723,16.638177611262638,16.638177611262638,16.638177611262638,0.0,0.0,0.0,0.0,0.0,0.0,1663.0837668388747
2022-10-31,1247.112790114982,1532.7821056815872,1810.2173776740935,1247.112790114982,1247.112790114982,428.2530949929611,428.2530949929611,428.2530949929611,408.90261684881455,408.90261684881455,408.90261684881455,1942.1949135638074,1942.1949135638074,1942.1949135638074,-719.9630320794206,-719.9630320794206,-719.9630320794206,-813.3292646355723,-813.3292646355723,-813.3292646355723,19.35047814414663,19.35047814414663,19.35047814414663,0.0,0.0,0.0,0.0,0.0,0.0,1675.365885107943
2022-11-30,1249.683968057269,1549.019543071828,1837.2887623258675,1249.683968057269,1249.683968057269,436.8292700317876,436.8292700317876,436.8292700317876,415.8548726149729,415.8548726149729,415.8548726149729,1953.2424373531792,1953.2424373531792,1953.2424373531792,-724.0583001026339,-724.0583001026339,-724.0583001026339,-813.3292646355723,-813.3292646355723,-813.3292646355723,20.97439741681466,20.97439741681466,20.97439741681466,0.0,0.0,0.0,0.0,0.0,0.0,1686.5132380890568
2022-12-31,1252.3408519309655,1567.4430953565106,1828.3511957040341,1252.3408519309655,1252.3408519309655,446.6806346096849,446.6806346096849,446.6806346096849,422.8466739542504,422.8466739542504,422.8466739542504,1964.3528012730774,1964.3528012730774,1964.3528012730774,-728.1768626832547,-728.1768626832547,-728.1768626832547,-813.3292646355723,-813.3292646355723,-813.3292646355723,23.833960655434513,23.833960655434513,23.833960655434513,0.0,0.0,0.0,0.0,0.0,0.0,1699.0214865406504
2023-01-31,1254.9977358046624,1539.1244537646646,1805.0106263677212,1254.9977358046624,1254.9977358046624,409.52197625479124,409.52197625479124,409.52197625479124,429.87824580836485,429.87824580836485,429.87824580836485,1975.5263627684901,1975.5263627684901,1975.5263627684901,-732.318852324553,-732.318852324553,-732.318852324553,-813.3292646355723,-813.3292646355723,-813.3292646355723,-20.356269553573615,-20.356269553573615,-20.356269553573615,0.0,0.0,0.0,0.0,0.0,0.0,1664.5197120594537
2023-02-28,1257.2367526629366,1553.576161666204,1819.9350342464409,1257.2367526629366,1257.2367526629366,421.53573694887154,421.53573694887154,421.53573694887154,436.9498143985394,436.9498143985394,436.9498143985394,1986.7634813176105,1986.7634813176105,1986.7634813176105,-736.4844022834989,-736.4844022834989,-736.4844022834989,-813.3292646355723,-813.3292646355723,-813.3292646355723,-15.414077449667891,-15.414077449667891,-15.414077449667891,0.0,0.0,0.0,0.0,0.0,0.0,1678.7724896118082
2023-03-31,1259.7156641845977,1547.0573665348409,1824.2735217736656,1259.7156641845977,1259.7156641845977,424.44767719992154,424.44767719992154,424.44767719992154,444.06160723278094,444.06160723278094,444.06160723278094,1998.0645184434038,1998.0645184434038,1998.0645184434038,-740.6736465750505,-740.6736465750505,-740.6736465750505,-813.3292646355723,-813.3292646355723,-813.3292646355723,-19.613930032859383,-19.613930032859383,-19.613930032859383,0.0,0.0,0.0,0.0,0.0,0.0,1684.1633413845193
2023-04-30,1262.114610818463,1555.5954978630857,1823.2625283623092,1262.114610818463,1262.114610818463,433.40211486604863,433.40211486604863,433.40211486604863,451.21385311319824,451.21385311319824,451.21385311319824,2009.4298377252358,2009.4298377252358,2009.4298377252358,-744.8867199764652,-744.8867199764652,-744.8867199764652,-813.3292646355723,-813.3292646355723,-813.3292646355723,-17.81173824714965,-17.81173824714965,-17.81173824714965,0.0,0.0,0.0,0.0,0.0,0.0,1695.5167256845116
2023-05-31,1264.5935223401239,1569.727210105778,1842.428535018065,1264.5935223401239,1264.5935223401239,444.56851900868526,444.56851900868526,444.56851900868526,458.40678214336526,458.40678214336526,458.40678214336526,2020.8598048105725,2020.8598048105725,2020.8598048105725,-749.1237580316349,-749.1237580316349,-749.1237580316349,-813.3292646355723,-813.3292646355723,-813.3292646355723,-13.838263134680032,-13.838263134680032,-13.838263134680032,0.0,0.0,0.0,0.0,0.0,0.0,1709.162041348809
2023-06-30,1266.6945808282653,1603.1378251793722,1858.3700895353581,1266.6945808282653,1266.6945808282653,457.4962295604641,457.4962295604641,457.4962295604641,465.64062573572215,465.64062573572215,465.64062573572215,2032.3547874267424,2032.3547874267424,2032.3547874267424,-753.384897055448,-753.384897055448,-753.384897055448,-813.3292646355723,-813.3292646355723,-813.3292646355723,-8.144396175258064,-8.144396175258064,-8.144396175258064,0.0,0.0,0.0,0.0,0.0,0.0,1724.1908103887295
2023-07-31,1268.865674599345,1607.1353881615717,1879.7537398874958,1268.865674599345,1268.865674599345,473.25654839571433,473.25654839571433,473.25654839571433,472.9156166190214,472.9156166190214,472.9156166190214,2043.9151553927677,2043.9151553927677,2043.9151553927677,-757.6702741381741,-757.6702741381741,-757.6702741381741,-813.3292646355723,-813.3292646355723,-813.3292646355723,0.3409317766928992,0.3409317766928992,0.3409317766928992,0.0,0.0,0.0,0.0,0.0,0.0,1742.1222229950595
2023-08-31,1271.0367683704246,1626.942471340708,1886.815544804352,1271.0367683704246,1271.0367683704246,492.13819117329587,492.13819117329587,492.13819117329587,480.2319888458145,480.2319888458145,480.2319888458145,2055.5412806312615,2055.5412806312615,2055.5412806312615,-761.9800271498746,-761.9800271498746,-761.9800271498746,-813.3292646355723,-813.3292646355723,-813.3292646355723,11.906202327481365,11.906202327481365,11.906202327481365,0.0,0.0,0.0,0.0,0.0,0.0,1763.1749595437204
2023-09-30,1273.1378268585663,1644.2233329692192,1905.9689543648421,1273.1378268585663,1273.1378268585663,504.17035064298153,504.17035064298153,504.17035064298153,487.58997779998293,487.58997779998293,487.58997779998293,2067.2335371803943,2067.2335371803943,2067.2335371803943,-766.314294744839,-766.314294744839,-766.314294744839,-813.3292646355723,-813.3292646355723,-813.3292646355723,16.580372842998607,16.580372842998607,16.580372842998607,0.0,0.0,0.0,0.0,0.0,0.0,1777.3081775015478
2023-10-31,1274.8482933214784,1653.6746133683434,1916.3565031412775,1274.8482933214784,1274.8482933214784,514.4058761954631,514.4058761954631,514.4058761954631,494.9898202043107,494.9898202043107,494.9898202043107,2078.9923012059276,2078.9923012059276,2078.9923012059276,-770.6732163660447,-770.6732163660447,-770.6732163660447,-813.3292646355723,-813.3292646355723,-813.3292646355723,19.41605599115233,19.41605599115233,19.41605599115233,0.0,0.0,0.0,0.0,0.0,0.0,1789.2541695169416
2023-11-30,1276.5035834468774,1657.42519156898,1936.9872994457464,1276.5035834468774,1276.5035834468774,523.4438207973594,523.4438207973594,523.4438207973594,502.43175412809785,502.43175412809785,502.43175412809785,2090.817951013314,2090.817951013314,2090.817951013314,-775.0569322496439,-775.0569322496439,-775.0569322496439,-813.3292646355723,-813.3292646355723,-813.3292646355723,21.01206666926161,21.01206666926161,21.01206666926161,0.0,0.0,0.0,0.0,0.0,0.0,1799.9474042442368
2023-12-31,1278.2140499097895,1679.9125626144832,1948.7175591662779,1278.2140499097895,1278.2140499097895,533.5414475101031,533.5414475101031,533.5414475101031,509.91601899482373,509.91601899482373,509.91601899482373,2102.7108670598714,2102.7108670598714,2102.7108670598714,-779.4655834294751,-779.4655834294751,-779.4655834294751,-813.3292646355723,-813.3292646355723,-813.3292646355723,23.625428515279342,23.625428515279342,23.625428515279342,0.0,0.0,0.0,0.0,0.0,0.0,1811.7554974198927
2024-01-31,1279.9245163727019,1639.6891705149483,1905.0035281597409,1279.9245163727019,1279.9245163727019,497.4457127568439,497.4457127568439,497.4457127568439,517.442855589847,517.442855589847,517.442855589847,2114.67143196702,2114.67143196702,2114.67143196702,-783.8993117416006,-783.8993117416006,-783.8993117416006,-813.3292646355723,-813.3292646355723,-813.3292646355723,-19.997142833003185,-19.997142833003185,-19.997142833003185,0.0,0.0,0.0,0.0,0.0,0.0,1777.3702291295458
2024-02-29,1281.5246301605875,1661.2334942735451,1921.4256080106975,1281.5246301605875,1281.5246301605875,509.3409477506192,509.3409477506192,509.3409477506192,525.0125060681535,525.0125060681535,525.0125060681535,2126.700030532594,2126.700030532594,2126.700030532594,-788.3582598288687,-788.3582598288687,-788.3582598288687,-813.3292646355723,-813.3292646355723,-813.3292646355723,-15.67155831753422,-15.67155831753422,-15.67155831753422,0.0,0.0,0.0,0.0,0.0,0.0,1790.8655779112069
2024-03-31,1283.2350966234997,1668.319572360985,1926.0958566573443,1283.2350966234997,1283.2350966234997,512.9536577006666,512.9536577006666,512.9536577006666,532.6252139621462,532.6252139621462,532.6252139621462,2138.797049743223,2138.797049743223,2138.797049743223,-792.8425711455047,-792.8425711455047,-792.8425711455047,-813.3292646355723,-813.3292646355723,-813.3292646355723,-19.671556261479715,-19.671556261479715,-19.671556261479715,0.0,0.0,0.0,0.0,0.0,0.0,1796.1887543241662
2024-04-30,1284.8903867488987,1661.3007308040778,1938.6072574822433,1284.8903867488987,1284.8903867488987,522.997484249589,522.997484249589,522.997484249589,540.2812241894798,540.2812241894798,540.2812241894798,2150.9628787867764,2150.9628787867764,2150.9628787867764,-797.3523899617245,-797.3523899617245,-797.3523899617245,-813.3292646355723,-813.3292646355723,-813.3292646355723,-17.283739939890904,-17.283739939890904,-17.283739939890904,0.0,0.0,0.0,0.0,0.0,0.0,1807.8878709984876
2024-05-31,1286.600853211811,1698.9149465886344,1950.7527273013757,1286.600853211811,1286.600853211811,534.2005838534081,534.2005838534081,534.2005838534081,547.9807830609411,547.9807830609411,547.9807830609411,2163.19790906489,2163.19790906489,2163.19790906489,-801.8878613683769,-801.8878613683769,-801.8878613683769,-813.3292646355723,-813.3292646355723,-813.3292646355723,-13.780199207533066,-13.780199207533066,-13.780199207533066,0.0,0.0,0.0,0.0,0.0,0.0,1820.801437065219
2024-06-30,1288.2561433372098,1703.4913264723248,1969.2564661766305,1288.2561433372098,1288.2561433372098,547.8012672136462,547.8012672136462,547.8012672136462,555.724138288374,555.724138288374,555.724138288374,2175.5025342055574,2175.5025342055574,2175.5025342055574,-806.4491312816114,-806.4491312816114,-806.4491312816114,-813.3292646355723,-813.3292646355723,-813.3292646355723,-7.922871074727814,-7.922871074727814,-7.922871074727814,0.0,0.0,0.0,0.0,0.0,0.0,1836.0574105508558
