ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,rent_lag1,rent_lag1_lower,rent_lag1_upper,rent_lag3,rent_lag3_lower,rent_lag3_upper,unemployment_rate,unemployment_rate_lower,unemployment_rate_upper,yearly,yearly_lower,yearly_upper,zorf_growth_pct,zorf_growth_pct_lower,zorf_growth_pct_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-11-30,1349.7056479265923,1177.5627574523871,1596.7327904742453,1349.7056479265923,1349.7056479265923,46.201859514756215,46.201859514756215,46.201859514756215,39.30780395633319,39.30780395633319,39.30780395633319,-588.3660918861009,-588.3660918861009,-588.3660918861009,794.6843449129578,794.6843449129578,794.6843449129578,-167.01044907052375,-167.01044907052375,-167.01044907052375,6.894055558423027,6.894055558423027,6.894055558423027,0.0,0.0,0.0,0.0,0.0,0.0,1395.9075074413486
2015-12-31,1359.8611911979897,1199.1066234702412,1661.6862636723445,1359.8611911979897,1359.8611911979897,57.028657190818414,57.028657190818414,57.028657190818414,40.67881929264436,40.67881929264436,40.67881929264436,-592.275871672945,-592.275871672945,-592.275871672945,799.9651400361131,799.9651400361131,799.9651400361131,-167.01044907052375,-167.01044907052375,-167.01044907052375,16.349837898174044,16.349837898174044,16.349837898174044,0.0,0.0,0.0,0.0,0.0,0.0,1416.889848388808
2016-01-31,1370.0167344693875,1010.4050316271544,1470.1527898871475,1370.0167344693875,1370.0167344693875,-124.03365954683073,-124.03365954683073,-124.03365954683073,42.05894522884096,42.05894522884096,42.05894522884096,-596.2116325253065,-596.2116325253065,-596.2116325253065,805.2810268246712,805.2810268246712,805.2810268246712,-167.01044907052375,-167.01044907052375,-167.01044907052375,-166.0926047756717,-166.0926047756717,-166.0926047756717,0.0,0.0,0.0,0.0,0.0,0.0,1245.9830749225569
2016-02-29,1379.4742990808486,1028.2380668593007,1486.3174659362546,1379.4742990808486,1379.4742990808486,-126.4228900952811,-126.4228900952811,-126.4228900952811,43.44824230620845,43.44824230620845,43.44824230620845,-600.1735470912124,-600.1735470912124,-600.1735470912124,810.6322384679446,810.6322384679446,810.6322384679446,-167.01044907052375,-167.01044907052375,-167.01044907052375,-169.87113240148955,-169.87113240148955,-169.87113240148955,0.0,0.0,0.0,0.0,0.0,0.0,1253.0514089855674
2016-03-31,1389.5841095275828,1063.9387500947423,1513.8715848426964,1389.5841095275828,1389.5841095275828,-85.09207992886311,-85.09207992886311,-85.09207992886311,44.84677146833724,44.84677146833724,44.84677146833724,-604.1617891659612,-604.1617891659612,-604.1617891659612,816.0190097048222,816.0190097048222,816.0190097048222,-167.01044907052375,-167.01044907052375,-167.01044907052375,-129.93885139720035,-129.93885139720035,-129.93885139720035,0.0,0.0,0.0,0.0,0.0,0.0,1304.4920295987197
2016-04-30,1399.3677970566805,1362.5107070820777,1831.091412708433,1399.3677970566805,1399.3677970566805,194.14751698137977,194.14751698137977,194.14751698137977,46.25459406379719,46.25459406379719,46.25459406379719,-608.1765336997469,-608.1765336997469,-608.1765336997469,821.4415768340679,821.4415768340679,821.4415768340679,-167.01044907052375,-167.01044907052375,-167.01044907052375,147.89292291758255,147.89292291758255,147.89292291758255,0.0,0.0,0.0,0.0,0.0,0.0,1593.5153140380603
2016-05-31,1409.4776075034147,1395.4920396940581,1885.717617045745,1409.4776075034147,1409.4776075034147,220.6315132348919,220.6315132348919,220.6315132348919,47.67177184882904,47.67177184882904,47.67177184882904,-612.2179568053334,-612.2179568053334,-612.2179568053334,826.9001777246862,826.9001777246862,826.9001777246862,-167.01044907052375,-167.01044907052375,-167.01044907052375,172.9597413860629,172.9597413860629,172.9597413860629,0.0,0.0,0.0,0.0,0.0,0.0,1630.1091207383065
2016-06-30,1419.261272367331,1275.8556622663014,1717.5891061757532,1419.261272367331,1419.261272367331,83.98301839172012,83.98301839172012,83.98301839172012,49.09836699005252,49.09836699005252,49.09836699005252,-616.2862357657799,-616.2862357657799,-616.2862357657799,832.3950518263562,832.3950518263562,832.3950518263562,-167.01044907052375,-167.01044907052375,-167.01044907052375,34.8846514016676,34.8846514016676,34.8846514016676,0.0,0.0,0.0,0.0,0.0,0.0,1503.2442907590512
2016-07-31,1429.3710593933781,1296.015799601627,1746.2137071775628,1429.3710593933781,1429.3710593933781,78.89537644104324,78.89537644104324,78.89537644104324,50.53444206719317,50.53444206719317,50.53444206719317,-620.3815490422181,-620.3815490422181,-620.3815490422181,837.9264401799351,837.9264401799351,837.9264401799351,-167.01044907052375,-167.01044907052375,-167.01044907052375,28.360934373850068,28.360934373850068,28.360934373850068,0.0,0.0,0.0,0.0,0.0,0.0,1508.2664358344214
2016-08-31,1439.4808464194252,1224.1539109068344,1689.7839280559854,1439.4808464194252,1439.4808464194252,15.173638289780028,15.173638289780028,15.173638289780028,51.9800600758293,51.9800600758293,51.9800600758293,-624.5040762816801,-624.5040762816801,-624.5040762816801,843.4945854280331,843.4945854280331,843.4945854280331,-167.01044907052375,-167.01044907052375,-167.01044907052375,-36.80642178604928,-36.80642178604928,-36.80642178604928,0.0,0.0,0.0,0.0,0.0,0.0,1454.6544847092052
2016-09-30,1449.2645112833416,1315.6999224629017,1754.9832096844784,1449.2645112833416,1449.2645112833416,94.09934207784048,94.09934207784048,94.09934207784048,53.435284430153445,53.435284430153445,53.435284430153445,-628.653998324979,-628.653998324979,-628.653998324979,849.0997318256561,849.0997318256561,849.0997318256561,-167.01044907052375,-167.01044907052375,-167.01044907052375,40.66405764768702,40.66405764768702,40.66405764768702,0.0,0.0,0.0,0.0,0.0,0.0,1543.363853361182
2016-10-31,1459.3742983093885,1335.3006599743555,1807.3136844807707,1459.3742983093885,1459.3742983093885,101.80071277120537,101.80071277120537,101.80071277120537,54.90017896575444,54.90017896575444,54.90017896575444,-632.8314972146422,-632.8314972146422,-632.8314972146422,854.7421252509204,854.7421252509204,854.7421252509204,-167.01044907052375,-167.01044907052375,-167.01044907052375,46.90053380545093,46.90053380545093,46.90053380545093,0.0,0.0,0.0,0.0,0.0,0.0,1561.1750110805938
2016-11-30,1469.2058355086888,1300.6395156686751,1750.370267061631,1469.2058355086888,1469.2058355086888,63.42210204577048,63.42210204577048,63.42210204577048,56.37480794241883,56.37480794241883,56.37480794241883,-637.0367562028964,-637.0367562028964,-637.0367562028964,860.422013215839,860.422013215839,860.422013215839,-167.01044907052375,-167.01044907052375,-167.01044907052375,7.047294103351639,7.047294103351639,7.047294103351639,0.0,0.0,0.0,0.0,0.0,0.0,1532.6279375544593
